INFO 2025-05-11 03:30:36,458 autoreload 8873 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 20:36:47,496 basehttp 32548 6272233472 "GET /api/restaurants/2/ HTTP/1.1" 200 361
WARNING 2025-05-11 20:36:47,500 basehttp 32548 6272233472 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 401 172
WARNING 2025-05-11 20:36:47,502 basehttp 32548 6272233472 "GET /api/restaurants/2/ HTTP/1.1" 401 172
INFO 2025-05-11 20:36:47,502 basehttp 32548 6238580736 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
WARNING 2025-05-11 20:36:49,704 basehttp 32548 6238580736 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 401 172
WARNING 2025-05-11 20:36:49,707 basehttp 32548 6272233472 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 401 172
WARNING 2025-05-11 20:36:49,709 basehttp 32548 6238580736 "GET /api/restaurants/3/ HTTP/1.1" 401 172
WARNING 2025-05-11 20:36:49,710 basehttp 32548 6272233472 "GET /api/restaurants/3/ HTTP/1.1" 401 172
INFO 2025-05-11 20:36:52,145 views 32548 6204928000 Fetching time slots for restaurant 3
INFO 2025-05-11 20:36:52,171 basehttp 32548 6238580736 "POST /api/token/refresh/ HTTP/1.1" 200 241
WARNING 2025-05-11 20:36:52,171 views 32548 6204928000 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:36:52,174 basehttp 32548 6204928000 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:36:52,177 basehttp 32548 6255980544 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:36:52,178 basehttp 32548 6221754368 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:36:52,184 views 32548 6204928000 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:36:52,186 views 32548 6204928000 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:36:52,186 basehttp 32548 6204928000 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:36:52,193 basehttp 32548 6221754368 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:36:55,616 basehttp 32548 6221754368 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:36:55,627 basehttp 32548 6221754368 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:37:49,193 basehttp 32548 6204928000 "GET /admin/bookings/bookingslot/add/ HTTP/1.1" 200 13549
INFO 2025-05-11 20:37:49,225 basehttp 32548 6204928000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:37:49,229 basehttp 32548 6221754368 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-05-11 20:37:53,330 basehttp 32548 6204928000 "GET /static/admin/img/calendar-icons.svg HTTP/1.1" 200 2455
INFO 2025-05-11 20:38:25,242 basehttp 32548 6238580736 "POST /admin/bookings/bookingslot/add/ HTTP/1.1" 302 0
INFO 2025-05-11 20:38:25,280 basehttp 32548 6238580736 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 12830
INFO 2025-05-11 20:38:25,312 basehttp 32548 6238580736 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:38:33,852 views 32548 6204928000 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:38:33,855 views 32548 6204928000 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:38:33,856 basehttp 32548 6204928000 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:38:33,859 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:38:33,867 views 32548 6204928000 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:38:33,873 views 32548 6204928000 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:38:33,873 basehttp 32548 6204928000 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:38:33,877 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:38:41,946 basehttp 32548 6255407104 "OPTIONS /api/restaurants/2/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 20:38:41,956 views 32548 6255407104 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:38:41,960 views 32548 6255407104 Restaurant 2 is closed on Tuesday
WARNING 2025-05-11 20:38:41,960 basehttp 32548 6255407104 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:38:44,652 basehttp 32548 6255407104 "OPTIONS /api/restaurants/2/time-slots/?date=2025-05-13&time=18:00&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 20:38:44,658 views 32548 6255407104 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:38:44,663 views 32548 6255407104 Restaurant 2 is closed on Tuesday
WARNING 2025-05-11 20:38:44,664 basehttp 32548 6255407104 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=18:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:38:47,401 basehttp 32548 6204928000 "GET /admin/bookings/bookingslot/6/change/ HTTP/1.1" 200 13960
INFO 2025-05-11 20:38:47,428 basehttp 32548 6204928000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:38:52,836 basehttp 32548 6221754368 "OPTIONS /api/restaurants/2/time-slots/?date=2025-05-13&time=18:00&people=3 HTTP/1.1" 200 0
INFO 2025-05-11 20:38:52,842 views 32548 6221754368 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:38:52,846 views 32548 6221754368 Restaurant 2 is closed on Tuesday
WARNING 2025-05-11 20:38:52,847 basehttp 32548 6221754368 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=18:00&people=3 HTTP/1.1" 400 44
INFO 2025-05-11 20:38:53,682 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:38:53,689 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:39:06,924 basehttp 32548 6238580736 "OPTIONS /api/bookings/create-booking/ HTTP/1.1" 200 0
INFO 2025-05-11 20:39:06,941 views 32548 6255407104 Creating booking for user: roshiniii.04
WARNING 2025-05-11 20:39:06,942 views 32548 6255407104 Invalid booking data: {'slot_id': [ErrorDetail(string='This field may not be null.', code='null')]}
WARNING 2025-05-11 20:39:06,943 basehttp 32548 6255407104 "POST /api/bookings/create-booking/ HTTP/1.1" 400 43
INFO 2025-05-11 20:39:13,023 views 32548 6204928000 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:39:13,027 views 32548 6204928000 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:39:13,027 basehttp 32548 6204928000 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:39:13,032 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:39:13,035 views 32548 6204928000 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:39:13,037 views 32548 6204928000 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:39:13,037 basehttp 32548 6204928000 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:39:13,041 basehttp 32548 6221754368 "GET /api/restaurants/2/ HTTP/1.1" 200 361
INFO 2025-05-11 20:39:32,027 basehttp 32548 6238580736 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 12570
INFO 2025-05-11 20:39:32,062 basehttp 32548 6238580736 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:41:12,691 basehttp 32548 6255407104 "GET /admin/ HTTP/1.1" 200 11000
INFO 2025-05-11 20:41:14,421 basehttp 32548 6255407104 "GET /admin/restaurants/restaurant/ HTTP/1.1" 200 11156
INFO 2025-05-11 20:41:14,445 basehttp 32548 6255407104 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:41:15,711 basehttp 32548 6255407104 "GET /admin/restaurants/restaurant/4/change/ HTTP/1.1" 200 19529
INFO 2025-05-11 20:41:15,735 basehttp 32548 6255407104 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:42:06,037 basehttp 32548 6204928000 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 12570
INFO 2025-05-11 20:42:06,074 basehttp 32548 6204928000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:42:41,178 basehttp 32548 6204928000 "GET /admin/restaurants/restaurant/ HTTP/1.1" 200 11156
INFO 2025-05-11 20:42:41,210 basehttp 32548 6204928000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:42:42,134 basehttp 32548 6204928000 "GET /admin/restaurants/restaurant/4/change/ HTTP/1.1" 200 19529
INFO 2025-05-11 20:42:42,153 basehttp 32548 6204928000 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:43:31,031 autoreload 32548 8552794176 /Users/roshinijoga/Desktop/team-project-20202-gvp/backend/restaurants/models.py changed, reloading.
INFO 2025-05-11 20:43:31,418 autoreload 32884 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 20:43:42,843 autoreload 32884 8552794176 /Users/roshinijoga/Desktop/team-project-20202-gvp/backend/restaurants/admin.py changed, reloading.
INFO 2025-05-11 20:43:43,212 autoreload 32901 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 20:43:45,403 autoreload 32901 8552794176 /Users/roshinijoga/Desktop/team-project-20202-gvp/backend/restaurants/admin.py changed, reloading.
INFO 2025-05-11 20:43:45,597 autoreload 32910 8552794176 Watching for file changes with StatReloader
INFO 2025-05-11 20:43:52,953 basehttp 32910 6130397184 "GET /admin/bookings/bookingslot/ HTTP/1.1" 200 13063
INFO 2025-05-11 20:43:52,977 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:43:55,149 basehttp 32910 6130397184 "GET /admin/restaurants/restauranthours/ HTTP/1.1" 200 9810
INFO 2025-05-11 20:43:55,171 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:43:58,033 basehttp 32910 6147223552 "GET /admin/restaurants/restauranthours/add/ HTTP/1.1" 200 13991
INFO 2025-05-11 20:43:58,062 basehttp 32910 6147223552 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:44:15,514 basehttp 32910 6130397184 "POST /admin/restaurants/restauranthours/add/ HTTP/1.1" 200 14188
INFO 2025-05-11 20:44:15,534 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:44:27,479 basehttp 32910 6130397184 "POST /admin/restaurants/restauranthours/add/ HTTP/1.1" 302 0
INFO 2025-05-11 20:44:27,503 basehttp 32910 6130397184 "GET /admin/restaurants/restauranthours/ HTTP/1.1" 200 11407
INFO 2025-05-11 20:44:27,546 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:44:30,337 basehttp 32910 6130397184 "GET /admin/restaurants/restauranthours/1/change/ HTTP/1.1" 200 14320
INFO 2025-05-11 20:44:30,361 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:44:35,789 basehttp 32910 6130397184 "POST /admin/restaurants/restauranthours/1/change/ HTTP/1.1" 302 0
INFO 2025-05-11 20:44:35,816 basehttp 32910 6130397184 "GET /admin/restaurants/restauranthours/ HTTP/1.1" 200 11412
INFO 2025-05-11 20:44:35,846 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:44:40,705 views 32910 6164049920 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:44:40,724 views 32910 6164049920 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:44:40,725 basehttp 32910 6164049920 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:44:40,732 basehttp 32910 6214529024 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:44:40,741 basehttp 32910 6197702656 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 20:44:40,757 basehttp 32910 6180876288 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:44:40,759 views 32910 6197702656 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:44:40,762 views 32910 6197702656 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:44:40,762 basehttp 32910 6197702656 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:44:40,766 basehttp 32910 6214529024 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:44:48,523 views 32910 6130397184 Fetching time slots for restaurant 2
INFO 2025-05-11 20:44:48,608 views 32910 6130397184 Found 0 available time slots for restaurant 2
INFO 2025-05-11 20:44:48,608 basehttp 32910 6130397184 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 200 74
INFO 2025-05-11 20:45:28,071 basehttp 32910 6147223552 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 20:45:28,080 basehttp 32910 6147223552 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 20:45:34,421 basehttp 32910 6164049920 "GET /admin/bookings/booking/ HTTP/1.1" 200 9737
INFO 2025-05-11 20:45:34,445 basehttp 32910 6164049920 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:45:36,269 basehttp 32910 6130397184 "GET /admin/bookings/booking/add/ HTTP/1.1" 200 15325
INFO 2025-05-11 20:45:36,293 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:45:47,445 basehttp 32910 6147223552 "POST /admin/bookings/booking/add/ HTTP/1.1" 302 0
INFO 2025-05-11 20:45:47,473 basehttp 32910 6147223552 "GET /admin/bookings/booking/ HTTP/1.1" 200 11264
INFO 2025-05-11 20:45:47,506 basehttp 32910 6147223552 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:45:49,765 basehttp 32910 6147223552 "GET /admin/bookings/booking/ HTTP/1.1" 200 11047
INFO 2025-05-11 20:45:49,785 basehttp 32910 6147223552 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:45:56,432 basehttp 32910 6130397184 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 20:45:56,448 basehttp 32910 6130397184 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 20:45:58,748 basehttp 32910 6164049920 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 20:45:58,752 basehttp 32910 6130397184 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:45:58,766 basehttp 32910 6130397184 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 2
INFO 2025-05-11 20:46:17,524 basehttp 32910 6180876288 "GET /admin/bookings/booking/1/change/ HTTP/1.1" 200 15589
INFO 2025-05-11 20:46:17,551 basehttp 32910 6180876288 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:46:22,806 basehttp 32910 6130397184 "POST /admin/bookings/booking/1/change/ HTTP/1.1" 302 0
INFO 2025-05-11 20:46:22,836 basehttp 32910 6130397184 "GET /admin/bookings/booking/ HTTP/1.1" 200 11266
INFO 2025-05-11 20:46:22,857 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:46:25,306 basehttp 32910 6130397184 "GET /admin/bookings/booking/add/ HTTP/1.1" 200 15325
INFO 2025-05-11 20:46:25,336 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:46:32,037 basehttp 32910 6130397184 "POST /admin/bookings/booking/add/ HTTP/1.1" 302 0
INFO 2025-05-11 20:46:32,068 basehttp 32910 6130397184 "GET /admin/bookings/booking/ HTTP/1.1" 200 11571
INFO 2025-05-11 20:46:32,092 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:46:33,634 basehttp 32910 6130397184 "GET /admin/bookings/booking/ HTTP/1.1" 200 11350
INFO 2025-05-11 20:46:33,655 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:46:35,760 basehttp 32910 6197702656 "POST /api/token/refresh/ HTTP/1.1" 200 241
INFO 2025-05-11 20:46:35,764 basehttp 32910 6164049920 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:46:35,782 basehttp 32910 6164049920 "GET /api/bookings/my-bookings/ HTTP/1.1" 200 198
INFO 2025-05-11 20:46:35,796 basehttp 32910 6164049920 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:46:40,985 basehttp 32910 6164049920 "OPTIONS /api/bookings/my-bookings/2/cancel/ HTTP/1.1" 200 0
INFO 2025-05-11 20:46:41,014 basehttp 32910 6164049920 "POST /api/bookings/my-bookings/2/cancel/ HTTP/1.1" 200 199
INFO 2025-05-11 20:46:46,179 views 32910 6164049920 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:46,181 views 32910 6164049920 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:46,181 basehttp 32910 6164049920 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:46,182 basehttp 32910 6197702656 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:46,186 views 32910 6164049920 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:46,189 views 32910 6164049920 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:46,190 basehttp 32910 6164049920 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:46,191 basehttp 32910 6197702656 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:49,292 views 32910 6197702656 Fetching time slots for restaurant 3
INFO 2025-05-11 20:46:49,304 basehttp 32910 6214529024 "POST /api/token/refresh/ HTTP/1.1" 200 241
WARNING 2025-05-11 20:46:49,305 views 32910 6197702656 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:49,305 basehttp 32910 6197702656 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:49,307 basehttp 32910 6164049920 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:46:49,311 basehttp 32910 6231355392 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:49,319 views 32910 6231355392 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:49,320 views 32910 6231355392 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:49,321 basehttp 32910 6231355392 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:49,323 basehttp 32910 6164049920 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:55,475 views 32910 6231355392 Fetching time slots for restaurant 3
INFO 2025-05-11 20:46:55,486 basehttp 32910 6164049920 "POST /api/token/refresh/ HTTP/1.1" 200 241
WARNING 2025-05-11 20:46:55,487 views 32910 6231355392 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:55,487 basehttp 32910 6231355392 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:55,490 basehttp 32910 6197702656 "GET /api/restaurants/hot/?page=1&pageSize=12 HTTP/1.1" 200 694
INFO 2025-05-11 20:46:55,490 basehttp 32910 6214529024 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:55,500 views 32910 6214529024 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:55,502 views 32910 6214529024 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:55,502 basehttp 32910 6214529024 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:55,505 basehttp 32910 6197702656 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:57,626 views 32910 6197702656 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:57,628 views 32910 6197702656 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:57,629 basehttp 32910 6197702656 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:57,633 basehttp 32910 6214529024 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:57,635 views 32910 6197702656 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:46:57,637 views 32910 6197702656 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:46:57,637 basehttp 32910 6197702656 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:46:57,642 basehttp 32910 6214529024 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:59,873 basehttp 32910 6214529024 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:46:59,882 basehttp 32910 6214529024 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:47:03,898 views 32910 6214529024 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:47:03,902 views 32910 6214529024 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:47:03,905 basehttp 32910 6214529024 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:47:03,909 basehttp 32910 6197702656 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:47:03,915 views 32910 6231355392 Fetching time slots for restaurant 3
WARNING 2025-05-11 20:47:03,918 views 32910 6231355392 Restaurant 3 is closed on Sunday
WARNING 2025-05-11 20:47:03,918 basehttp 32910 6231355392 "GET /api/restaurants/3/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:47:03,922 basehttp 32910 6197702656 "GET /api/restaurants/3/ HTTP/1.1" 200 480
INFO 2025-05-11 20:47:09,142 views 32910 6197702656 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:47:09,144 views 32910 6197702656 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:47:09,145 basehttp 32910 6197702656 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:47:09,146 basehttp 32910 6231355392 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:47:09,150 views 32910 6197702656 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:47:09,153 views 32910 6197702656 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:47:09,154 basehttp 32910 6197702656 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:47:09,154 basehttp 32910 6231355392 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:47:11,471 views 32910 6231355392 Fetching time slots for restaurant 2
INFO 2025-05-11 20:47:11,546 views 32910 6231355392 Found 0 available time slots for restaurant 2
INFO 2025-05-11 20:47:11,546 basehttp 32910 6231355392 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=12:00&people=2 HTTP/1.1" 200 74
INFO 2025-05-11 20:47:16,946 basehttp 32910 6231355392 "OPTIONS /api/restaurants/2/time-slots/?date=2025-05-13&time=13:30&people=2 HTTP/1.1" 200 0
INFO 2025-05-11 20:47:16,956 views 32910 6231355392 Fetching time slots for restaurant 2
INFO 2025-05-11 20:47:17,036 views 32910 6231355392 Found 0 available time slots for restaurant 2
INFO 2025-05-11 20:47:17,036 basehttp 32910 6231355392 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=13:30&people=2 HTTP/1.1" 200 74
INFO 2025-05-11 20:47:18,459 basehttp 32910 6231355392 "OPTIONS /api/restaurants/2/time-slots/?date=2025-05-13&time=13:30&people=3 HTTP/1.1" 200 0
INFO 2025-05-11 20:47:18,467 views 32910 6231355392 Fetching time slots for restaurant 2
INFO 2025-05-11 20:47:18,546 views 32910 6231355392 Found 0 available time slots for restaurant 2
INFO 2025-05-11 20:47:18,547 basehttp 32910 6231355392 "GET /api/restaurants/2/time-slots/?date=2025-05-13&time=13:30&people=3 HTTP/1.1" 200 74
INFO 2025-05-11 20:48:19,890 basehttp 32910 6130397184 "GET /admin/restaurants/restaurant/ HTTP/1.1" 200 11649
INFO 2025-05-11 20:48:19,934 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:48:21,903 basehttp 32910 6130397184 "GET /admin/restaurants/restauranthours/ HTTP/1.1" 200 11165
INFO 2025-05-11 20:48:21,919 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:48:25,600 basehttp 32910 6130397184 "GET /admin/restaurants/restaurant/ HTTP/1.1" 200 11649
INFO 2025-05-11 20:48:25,624 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:48:26,910 basehttp 32910 6130397184 "GET /admin/restaurants/restaurant/add/ HTTP/1.1" 200 19669
INFO 2025-05-11 20:48:26,932 basehttp 32910 6130397184 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-11 20:49:21,489 views 32910 6129823744 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:49:21,496 views 32910 6129823744 Restaurant 2 is closed on Sunday
WARNING 2025-05-11 20:49:21,497 basehttp 32910 6129823744 "GET /api/restaurants/2/time-slots/?date=2025-05-11&time=12:00&people=2 HTTP/1.1" 400 44
INFO 2025-05-11 20:49:21,500 basehttp 32910 6147223552 "GET /api/restaurants/2/ HTTP/1.1" 200 380
INFO 2025-05-11 20:49:30,571 views 32910 6129823744 Fetching time slots for restaurant 2
WARNING 2025-05-11 20:49:30,576 views 32910 6129823744 Restaurant 2 is closed on Sunday
